id,group,condition,response,response_nofill,item,item_nofill,SemDis_cbowukwacsubtitle_nf_m,SemDis_cbowsubtitle_nf_m,SemDis_cbowBNCwikiukwac_nf_m,SemDis_TASA_nf_m,SemDis_glove_nf_m,SemDis_MEAN,SemDis_factor
2014,scientists,free,BARBER,barber,HAIRDRESSER,hairdresser,0.58002,0.51024,0.65576,0.86977,0.63384,0.64993,-0.08663
2014,scientists,uncommon,COIFFURE,coiffure,HAIRDRESSER,hairdresser,0.79251,0.65824,0.70755,0.86615,0.74752,0.75439,0.03622
2014,scientists,free,COFFEE,coffee,JUICE,juice,0.61893,0.74129,0.74256,0.86704,0.55104,0.70417,-0.0332
2014,scientists,common,DRINK,drink,JUICE,juice,0.52705,0.6611,0.64906,0.83453,0.42085,0.61852,-0.12217
2014,scientists,uncommon,THIRST,thirst,JUICE,juice,0.76491,0.78519,0.82271,0.93916,0.78612,0.81962,0.08395
2014,scientists,free,IRIS,iris,LILY,lily,0.74656,0.89607,0.70015,0.94629,0.66584,0.79098,0.03927
2014,scientists,uncommon,POND,pond,LILY,lily,0.68547,0.82693,0.75136,0.77462,0.63823,0.73532,0.01213
2014,scientists,common,TULIP,tulip,LILY,lily,0.8393,0.80416,0.77719,0.96935,0.67487,0.81297,0.08312
2014,scientists,uncommon,KISS,kiss,LIP,lip,0.6813,0.79999,0.83624,0.92229,0.7943,0.80682,0.0616
2014,scientists,common,MOUTH,mouth,LIP,lip,0.59312,0.73849,0.7064,0.7741,0.60417,0.68326,-0.04824
2014,scientists,free,TONGUE,tongue,LIP,lip,0.59226,0.6713,0.67135,0.74745,0.5673,0.64993,-0.07361
2014,scientists,common,KETCHUP,ketchup,MUSTARD,mustard,0.61419,0.43572,0.71926,0.63068,0.47181,0.57433,-0.10241
2014,scientists,free,KETCHUP,ketchup,MUSTARD,mustard,0.61419,0.43572,0.71926,0.63068,0.47181,0.57433,-0.10241
2014,scientists,uncommon,MESS,mess,MUSTARD,mustard,0.82336,0.93193,0.91692,0.82101,0.92033,0.88271,0.16407
2014,scientists,uncommon,DESSERT,dessert,PINEAPPLE,pineapple,0.67932,0.5894,0.66767,0.62556,0.58158,0.62871,-0.05842
2014,scientists,common,PEAR,pear,PINEAPPLE,pineapple,0.63808,0.52079,0.64722,0.89425,0.48974,0.63802,-0.08916
2014,scientists,free,WATERMELON,watermelon,PINEAPPLE,pineapple,0.64218,0.57562,0.56101,0.90844,0.44007,0.62546,-0.11189
2014,scientists,uncommon,DINNER,dinner,RABBIT,rabbit,0.70491,0.87064,0.91831,1.00701,0.86605,0.87338,0.11618
2014,scientists,common,FUR,fur,RABBIT,rabbit,0.62136,0.73105,0.70239,0.73891,0.63068,0.68488,-0.03811
2014,scientists,free,KANGAROO,kangaroo,RABBIT,rabbit,0.67798,0.64151,0.68036,0.8253,0.58611,0.68225,-0.03929
2014,scientists,common,BIRD,bird,RAVEN,raven,0.64109,0.67088,0.65037,0.50649,0.82925,0.65962,-0.03285
2014,scientists,free,HAWK,hawk,RAVEN,raven,0.704,0.70335,0.65027,0.60992,0.74073,0.68165,-0.01653
2014,scientists,uncommon,POE,poe,RAVEN,raven,0.81212,0.79889,0.74389,0.88722,0.73019,0.79446,0.06891
2014,scientists,common,FISH,fish,SALMON,salmon,0.42191,0.46418,0.40316,0.23058,0.3458,0.37313,-0.28929
2014,scientists,free,PIKE,pike,SALMON,salmon,0.72316,0.86815,0.65332,0.85227,0.70064,0.75951,0.01604
2014,scientists,uncommon,RIVER,river,SALMON,salmon,0.71286,0.74254,0.77572,0.85762,0.64961,0.74767,0.02304
2014,scientists,common,GOLD,gold,SILVER,silver,0.29947,0.45726,0.27941,0.13038,0.15191,0.26369,-0.40073
2014,scientists,free,GOLD,gold,SILVER,silver,0.29947,0.45726,0.27941,0.13038,0.15191,0.26369,-0.40073
2014,scientists,uncommon,JEWELRY,jewelry,SILVER,silver,0.6393,0.8079,0.7354,0.46863,0.5856,0.64737,-0.03209
2014,scientists,uncommon,CHASER,chaser,SKIRT,skirt,0.77733,0.69041,0.95035,1.10614,0.74305,0.85346,0.11239
2014,scientists,common,DRESS,dress,SKIRT,skirt,0.38886,0.52903,0.51895,0.37976,0.35368,0.43406,-0.25245
2014,scientists,free,DRESS,dress,SKIRT,skirt,0.38886,0.52903,0.51895,0.37976,0.35368,0.43406,-0.25245
2014,scientists,uncommon,ACHE,ache,STOMACH,stomach,0.54828,0.48966,0.66987,0.90766,0.51294,0.62568,-0.1132
2014,scientists,common,GUT,gut,STOMACH,stomach,0.48645,0.71037,0.45815,0.55014,0.56027,0.55308,-0.17373
2014,scientists,free,GUT,gut,STOMACH,stomach,0.48645,0.71037,0.45815,0.55014,0.56027,0.55308,-0.17373
2014,scientists,common,CHAIR,chair,TABLE,table,0.52585,0.60076,0.81866,0.44143,0.56395,0.59013,-0.07823
2014,scientists,free,CHAIR,chair,TABLE,table,0.52585,0.60076,0.81866,0.44143,0.56395,0.59013,-0.07823
2014,scientists,uncommon,SET,set,TABLE,table,0.75124,0.88878,0.93172,0.84367,0.66693,0.81647,0.09988
2014,scientists,common,FINGER,finger,THUMB,thumb,0.48496,0.53331,0.45492,0.4294,0.31539,0.4436,-0.2407
2014,scientists,free,FINGER,finger,THUMB,thumb,0.48496,0.53331,0.45492,0.4294,0.31539,0.4436,-0.2407
2014,scientists,uncommon,NAIL,nail,THUMB,thumb,0.69914,0.809,0.76081,0.67772,0.7492,0.73917,0.03009
2014,scientists,common,AUNT,aunt,UNCLE,uncle,0.35254,0.56822,0.39013,0.16784,0.33393,0.36253,-0.30808
2014,scientists,free,AUNT,aunt,UNCLE,uncle,0.35254,0.56822,0.39013,0.16784,0.33393,0.36253,-0.30808
2014,scientists,uncommon,NEPHEW,nephew,UNCLE,uncle,0.39902,0.48053,0.32617,0.4055,0.22892,0.36803,-0.32682
2014,scientists,uncommon,GUT,gut,WRENCH,wrench,0.89322,0.92885,0.88229,1.05641,0.73876,0.89991,0.16009
2014,scientists,free,HAMMER,hammer,WRENCH,wrench,0.59016,0.64499,0.63789,0.54064,0.63911,0.61056,-0.08491
2014,scientists,common,TOOL,tool,WRENCH,wrench,0.6553,0.65279,0.77495,0.50622,0.79741,0.67733,-6.50E-04
2014,scientists,uncommon,SAFARI,safari,ZEBRA,zebra,0.73676,0.75017,0.74741,0.81522,0.76341,0.76259,0.04006
2014,scientists,free,TIGER,tiger,ZEBRA,zebra,0.78771,0.70594,0.73471,0.65635,0.79629,0.7362,0.04643
2014,scientists,common,ZOO,zoo,ZEBRA,zebra,0.77388,0.69761,0.76361,0.52722,0.81128,0.71472,0.04532
2016,scientists,free,CAR,car,BUS,bus,0.54052,0.6057,0.61378,0.95017,0.43467,0.62897,-0.12709
2016,scientists,uncommon,TOKEN,token,BUS,bus,0.85724,0.92239,0.82804,0.99382,0.80385,0.88107,0.1393
2016,scientists,common,TRUCK,truck,BUS,bus,0.51109,0.66139,0.67244,0.65629,0.38143,0.57653,-0.13506
2016,scientists,free,BUMBLEBEE,bumblebee,BUTTERFLY,butterfly,0.54324,0.6968,0.59861,0.94462,0.85406,0.72747,-0.05412
2016,scientists,uncommon,COCOON,cocoon,BUTTERFLY,butterfly,0.59893,0.5136,0.71374,0.14555,0.78028,0.55042,-0.07291
2016,scientists,common,MOTH,moth,BUTTERFLY,butterfly,0.51924,0.62442,0.46684,0.34434,0.57618,0.5062,-0.17756
2016,scientists,uncommon,CLEAN,clean,CAKE,cake,0.82515,0.91825,0.88614,0.89545,0.81294,0.86759,0.14104
2016,scientists,common,FROSTING,frosting,CAKE,cake,0.43989,0.49765,0.49224,0.5127,0.39828,0.46815,-0.23364
2016,scientists,free,PIE,pie,CAKE,cake,0.4626,0.65875,0.64234,0.49448,0.39126,0.52989,-0.16588
2016,scientists,common,CARROT,carrot,CELERY,celery,0.52689,0.53476,0.49691,0.77742,0.35121,0.53744,-0.19366
2016,scientists,free,CARROT,carrot,CELERY,celery,0.52689,0.53476,0.49691,0.77742,0.35121,0.53744,-0.19366
2016,scientists,uncommon,STALK,stalk,CELERY,celery,0.62436,0.7761,0.70172,0.68901,0.51424,0.66109,-0.05187
2016,scientists,free,APPLE TREE,apple tree,FIR TREE,fir tree,0.58219,0.54994,0.63896,0.5328,0.90951,0.64268,-0.05768
2016,scientists,uncommon,BEETLE,beetle,FIR TREE,fir tree,0.9625,0.96999,0.90667,1.0348,1.02645,0.98008,0.2393
2016,scientists,common,SHRUB,shrub,FIR TREE,fir tree,1.00808,0.95712,1.00552,1.04828,1.03134,1.01007,0.28201
2016,scientists,uncommon,CHAMPAGNE,champagne,FLUTE,flute,0.80102,0.95552,0.84961,1.00265,0.68666,0.85909,0.11251
2016,scientists,common,CLARINET,clarinet,FLUTE,flute,0.4475,0.49257,0.40819,0.47036,0.22664,0.40905,-0.28351
2016,scientists,free,CLARINET,clarinet,FLUTE,flute,0.4475,0.49257,0.40819,0.47036,0.22664,0.40905,-0.28351
2016,scientists,free,KNIFE,knife,FORK,fork,0.52347,0.50566,0.68017,0.74943,0.66998,0.62574,-0.0994
2016,scientists,uncommon,ROAD,road,FORK,fork,0.65769,0.76803,0.75538,0.8681,0.76248,0.76234,0.01977
2016,scientists,common,SPOON,spoon,FORK,fork,0.61051,0.47333,0.67343,0.57769,0.56146,0.57928,-0.10009
2016,scientists,common,BARBER,barber,HAIRDRESSER,hairdresser,0.58002,0.51024,0.65576,0.86977,0.63384,0.64993,-0.08663
2016,scientists,free,COMB,comb,HAIRDRESSER,hairdresser,0.70404,0.65559,0.78141,0.67405,0.86579,0.73618,0.03611
2016,scientists,uncommon,DRYER,dryer,HAIRDRESSER,hairdresser,0.67808,0.70843,0.76911,0.91227,0.7348,0.76054,0.02069
2016,scientists,common,DRINK,drink,JUICE,juice,0.52705,0.6611,0.64906,0.83453,0.42085,0.61852,-0.12217
2016,scientists,free,ORANGE,orange,JUICE,juice,0.41561,0.52275,0.71841,0.6863,0.52271,0.57316,-0.14902
2016,scientists,uncommon,PAPAYA,papaya,JUICE,juice,0.61186,0.65866,0.6166,0.92865,0.59808,0.68277,-0.07095
2016,scientists,common,FLOWER,flower,LILY,lily,0.63756,0.75968,0.62696,0.93038,0.59325,0.70957,-0.04729
2016,scientists,uncommon,TULIP,tulip,LILY,lily,0.8393,0.80416,0.77719,0.96935,0.67487,0.81297,0.08312
2016,scientists,free,VALLEY,valley,LILY,lily,0.77794,0.78234,0.92922,1.04283,0.86853,0.88017,0.13496
2016,scientists,uncommon,JAR,jar,LIP,lip,0.74806,0.89248,0.80845,0.92647,0.81906,0.8389,0.09229
2016,scientists,common,MOUTH,mouth,LIP,lip,0.59312,0.73849,0.7064,0.7741,0.60417,0.68326,-0.04824
2016,scientists,free,MOUTH,mouth,LIP,lip,0.59312,0.73849,0.7064,0.7741,0.60417,0.68326,-0.04824
2016,scientists,common,KETCHUP,ketchup,MUSTARD,mustard,0.61419,0.43572,0.71926,0.63068,0.47181,0.57433,-0.10241
2016,scientists,free,KETCHUP,ketchup,MUSTARD,mustard,0.61419,0.43572,0.71926,0.63068,0.47181,0.57433,-0.10241
2016,scientists,uncommon,WEED,weed,MUSTARD,mustard,0.78665,0.80401,0.81353,0.93575,0.75587,0.81916,0.08633
2016,scientists,free,BEACH,beach,PINEAPPLE,pineapple,0.81505,0.88653,0.85052,0.968,0.90061,0.88414,0.14052
2016,scientists,common,COCONUT,coconut,PINEAPPLE,pineapple,0.56076,0.47262,0.56107,0.85724,0.36873,0.56408,-0.16588
2016,scientists,uncommon,PALM,palm,PINEAPPLE,pineapple,0.74088,0.81231,0.78218,0.86976,0.77633,0.79629,0.06334
2016,scientists,free,BEAR,bear,RABBIT,rabbit,0.6678,0.84823,0.7689,0.55494,0.67539,0.70305,0.00972
2016,scientists,common,BUNNY,bunny,RABBIT,rabbit,0.41905,0.47808,0.49077,0.70102,0.42973,0.50373,-0.23043
2016,scientists,uncommon,WONDERLAND,wonderland,RABBIT,rabbit,0.72579,0.68818,0.73801,0.81362,0.70189,0.7335,0.01631
2016,scientists,common,BLACKBIRD,blackbird,RAVEN,raven,0.75568,0.72279,0.6792,0.81697,0.71304,0.73754,0.0164
2016,scientists,free,BLACKBIRD,blackbird,RAVEN,raven,0.75568,0.72279,0.6792,0.81697,0.71304,0.73754,0.0164
2016,scientists,uncommon,QUOTH,quoth,RAVEN,raven,0.81402,0.60571,0.82147,0.97701,0.67808,0.77926,0.06269
2016,scientists,common,FISH,fish,SALMON,salmon,0.42191,0.46418,0.40316,0.23058,0.3458,0.37313,-0.28929
2016,scientists,free,FISH,fish,SALMON,salmon,0.42191,0.46418,0.40316,0.23058,0.3458,0.37313,-0.28929
2016,scientists,uncommon,ROE,roe,SALMON,salmon,0.79557,0.65991,0.76319,0.59913,0.6702,0.6976,0.02914
2016,scientists,common,GOLD,gold,SILVER,silver,0.29947,0.45726,0.27941,0.13038,0.15191,0.26369,-0.40073
2016,scientists,free,GOLD,gold,SILVER,silver,0.29947,0.45726,0.27941,0.13038,0.15191,0.26369,-0.40073
2016,scientists,uncommon,GRAY,gray,SILVER,silver,0.7694,0.85091,0.80596,0.96119,0.69917,0.81733,0.07658
2016,scientists,uncommon,BELT,belt,SKIRT,skirt,0.60321,0.75572,0.75314,0.84652,0.7241,0.73654,-0.00787
2016,scientists,common,DRESS,dress,SKIRT,skirt,0.38886,0.52903,0.51895,0.37976,0.35368,0.43406,-0.25245
2016,scientists,free,DRESS,dress,SKIRT,skirt,0.38886,0.52903,0.51895,0.37976,0.35368,0.43406,-0.25245
2016,scientists,uncommon,ESOPHAGUS,esophagus,STOMACH,stomach,0.55398,0.59772,0.4955,0.08339,0.44599,0.43532,-0.19283
2016,scientists,common,GUT,gut,STOMACH,stomach,0.48645,0.71037,0.45815,0.55014,0.56027,0.55308,-0.17373
2016,scientists,free,MOUTH,mouth,STOMACH,stomach,0.59857,0.74231,0.6462,0.45859,0.52089,0.59331,-0.08946
2016,scientists,common,CHAIR,chair,TABLE,table,0.52585,0.60076,0.81866,0.44143,0.56395,0.59013,-0.07823
2016,scientists,free,CHAIR,chair,TABLE,table,0.52585,0.60076,0.81866,0.44143,0.56395,0.59013,-0.07823
2016,scientists,uncommon,PLATEAU,plateau,TABLE,table,0.9131,1.01017,0.98027,0.99555,0.93115,0.96605,0.23144
2016,scientists,common,FINGER,finger,THUMB,thumb,0.48496,0.53331,0.45492,0.4294,0.31539,0.4436,-0.2407
2016,scientists,uncommon,FINGERNAIL,fingernail,THUMB,thumb,0.66123,0.72819,0.64331,0.84642,0.63891,0.70361,-0.03527
2016,scientists,free,FOREFINGER,forefinger,THUMB,thumb,0.47102,0.52311,0.47198,0.54371,0.41077,0.48412,-0.22216
2016,scientists,common,AUNT,aunt,UNCLE,uncle,0.35254,0.56822,0.39013,0.16784,0.33393,0.36253,-0.30808
2016,scientists,free,AUNT,aunt,UNCLE,uncle,0.35254,0.56822,0.39013,0.16784,0.33393,0.36253,-0.30808
2016,scientists,uncommon,CHAOS,chaos,UNCLE,uncle,0.93228,1.01379,1.00211,0.99674,0.96019,0.98102,0.24905
2016,scientists,common,PLIERSS,plierss,WRENCH,wrench,,,,,,,
2016,scientists,free,SCREWDRIVER,screwdriver,WRENCH,wrench,0.52023,0.54104,0.56649,0.38058,0.55055,0.51178,-0.16242
2016,scientists,uncommon,STRAIGHTEN,straighten,WRENCH,wrench,0.77542,0.75478,0.7739,0.9387,0.75913,0.80039,0.06595
2016,scientists,free,ELEPHANT,elephant,ZEBRA,zebra,0.70974,0.69608,0.67567,0.60655,0.64906,0.66742,-0.0228
2016,scientists,uncommon,LEOPARD,leopard,ZEBRA,zebra,0.6921,0.64396,0.59052,0.54724,0.49832,0.59443,-0.085
2016,scientists,common,STRIPE,stripe,ZEBRA,zebra,0.75339,0.71159,0.78833,0.94197,0.66749,0.77255,0.04295
2017,scientists,common,BIG,big,BUS,bus,0.81615,0.94478,0.94053,0.8419,0.8117,0.87101,0.15385
2017,scientists,free,BIG,big,BUS,bus,0.81615,0.94478,0.94053,0.8419,0.8117,0.87101,0.15385
2017,scientists,uncommon,BOX,box,BUS,bus,0.83534,0.91689,0.91579,0.74926,0.85837,0.85513,0.15317
2017,scientists,common,COLORFUL,colorful,BUTTERFLY,butterfly,0.88396,0.82294,0.89259,1.03126,0.83318,0.89279,0.16002
2017,scientists,free,COLORFUL,colorful,BUTTERFLY,butterfly,0.88396,0.82294,0.89259,1.03126,0.83318,0.89279,0.16002
2017,scientists,uncommon,WORM,worm,BUTTERFLY,butterfly,0.70613,0.82452,0.81908,0.93285,0.72408,0.80133,0.05796
2017,scientists,common,BIRTHDAY,birthday,CAKE,cake,0.53207,0.60403,0.72518,0.60117,0.60572,0.61363,-0.08812
2017,scientists,uncommon,COCONUT,coconut,CAKE,cake,0.71993,0.70913,0.73824,0.86094,0.52442,0.71053,-0.00843
2017,scientists,free,SWEET,sweet,CAKE,cake,0.59477,0.77727,0.77616,0.75002,0.60598,0.70084,-0.02422
2017,scientists,free,FIBER,fiber,CELERY,celery,0.81375,0.70588,0.8613,1.05046,0.83722,0.85372,0.11417
2017,scientists,common,VEGETABLE,vegetable,CELERY,celery,0.6806,0.56325,0.72155,0.69286,0.61283,0.65422,-0.0385
2017,scientists,uncommon,WOOD,wood,CELERY,celery,0.83818,0.78485,0.8637,0.9579,0.89851,0.86863,0.13851
2017,scientists,free,NEEDLE,needle,FIR TREE,fir tree,1.01908,0.89993,1.04854,1.07619,0.93399,0.99555,0.27665
2017,scientists,common,TALL,tall,FIR TREE,fir tree,1.19169,0.95778,0.92653,1.08512,1.01171,1.03457,0.32131
2017,scientists,uncommon,WORM,worm,FIR TREE,fir tree,1.03259,1.02778,0.95843,1.04903,0.94327,1.00222,0.27255
2017,scientists,uncommon,HARP,harp,FLUTE,flute,0.43831,0.43326,0.47356,0.56132,0.42386,0.46606,-0.24135
2017,scientists,common,SOUND,sound,FLUTE,flute,0.76565,0.8295,0.80317,0.67318,0.79339,0.77298,0.07374
2017,scientists,free,SOUND,sound,FLUTE,flute,0.76565,0.8295,0.80317,0.67318,0.79339,0.77298,0.07374
2017,scientists,common,SHARP,sharp,FORK,fork,0.66934,0.71986,0.7687,0.93482,0.90485,0.79951,0.04641
2017,scientists,free,STEEL,steel,FORK,fork,0.78826,0.85812,0.82244,0.8916,0.80742,0.83357,0.1022
2017,scientists,uncommon,WOOD,wood,FORK,fork,0.79433,0.83618,0.88977,0.92985,0.83788,0.8576,0.12662
2017,scientists,uncommon,CAKE MAKER,cake maker,HAIRDRESSER,hairdresser,0.93386,1.08615,0.9853,0.97477,0.98595,0.99321,0.25705
2017,scientists,common,SCISSOR,scissor,HAIRDRESSER,hairdresser,0.79087,0.89293,0.84434,0.7587,0.84205,0.82578,0.11306
2017,scientists,free,SCISSOR,scissor,HAIRDRESSER,hairdresser,0.79087,0.89293,0.84434,0.7587,0.84205,0.82578,0.11306
2017,scientists,uncommon,PEPPER,pepper,JUICE,juice,0.76276,0.91792,0.80631,0.87431,0.491,0.77046,0.04672
2017,scientists,common,SWEET,sweet,JUICE,juice,0.66202,0.82193,0.83647,0.74722,0.57737,0.729,0.01649
2017,scientists,free,SWEET,sweet,JUICE,juice,0.66202,0.82193,0.83647,0.74722,0.57737,0.729,0.01649
2017,scientists,common,FLOWER,flower,LILY,lily,0.63756,0.75968,0.62696,0.93038,0.59325,0.70957,-0.04729
2017,scientists,uncommon,LEAF,leaf,LILY,lily,0.74325,0.90038,0.78598,0.91259,0.71556,0.81155,0.06874
2017,scientists,free,PRETTY,pretty,LILY,lily,0.66103,0.90634,0.84913,0.98374,0.89022,0.85809,0.08923
2017,scientists,uncommon,KISS,kiss,LIP,lip,0.6813,0.79999,0.83624,0.92229,0.7943,0.80682,0.0616
2017,scientists,free,RED,red,LIP,lip,0.83247,0.91397,0.94673,1.02513,0.83429,0.91052,0.16885
2017,scientists,common,STICK,stick,LIP,lip,0.68162,0.79597,0.77996,0.94106,0.7434,0.7884,0.03852
2017,scientists,uncommon,HOTDOG,hotdog,MUSTARD,mustard,0.75969,0.7219,0.86771,0.9692,0.93111,0.84992,0.11052
2017,scientists,common,YELLOW,yellow,MUSTARD,mustard,0.71467,0.76931,0.83368,0.81752,0.68457,0.76395,0.04676
2017,scientists,free,YELLOW,yellow,MUSTARD,mustard,0.71467,0.76931,0.83368,0.81752,0.68457,0.76395,0.04676
2017,scientists,common,SOUR,sour,PINEAPPLE,pineapple,0.79463,0.57866,0.80223,0.72478,0.62888,0.70584,0.02858
2017,scientists,uncommon,VINEGAR,vinegar,PINEAPPLE,pineapple,0.73279,0.64865,0.73761,0.73733,0.59556,0.69039,-0.00624
2017,scientists,free,YELLOW,yellow,PINEAPPLE,pineapple,0.82017,0.89329,0.89485,1.02169,0.82056,0.89011,0.14538
2017,scientists,common,FAST,fast,RABBIT,rabbit,0.75798,0.88847,0.92689,0.83301,0.90613,0.8625,0.13742
2017,scientists,free,FAST,fast,RABBIT,rabbit,0.75798,0.88847,0.92689,0.83301,0.90613,0.8625,0.13742
2017,scientists,uncommon,SNAKE,snake,RABBIT,rabbit,0.64806,0.75199,0.72437,0.80848,0.65976,0.71853,-0.0127
2017,scientists,common,BLACK,black,RAVEN,raven,0.70635,0.82873,0.74981,0.95797,0.78516,0.8056,0.04991
2017,scientists,free,BLACK,black,RAVEN,raven,0.70635,0.82873,0.74981,0.95797,0.78516,0.8056,0.04991
2017,scientists,uncommon,SWAN,swan,RAVEN,raven,0.7876,0.76057,0.67411,0.63374,0.73281,0.71777,0.02559
2017,scientists,uncommon,BEAR,bear,SALMON,salmon,0.75563,0.80362,0.92365,0.91796,0.79025,0.83822,0.11083
2017,scientists,common,HEALTHY,healthy,SALMON,salmon,0.82884,0.90391,0.84256,1.03543,0.74561,0.87127,0.12413
2017,scientists,free,HEALTHY,healthy,SALMON,salmon,0.82884,0.90391,0.84256,1.03543,0.74561,0.87127,0.12413
2017,scientists,uncommon,LAKE,lake,SILVER,silver,0.84007,0.88872,0.83464,1.0331,0.70499,0.8603,0.11745
2017,scientists,common,SHINY,shiny,SILVER,silver,0.54483,0.63852,0.68004,0.62028,0.57897,0.61253,-0.09528
2017,scientists,free,SHINY,shiny,SILVER,silver,0.54483,0.63852,0.68004,0.62028,0.57897,0.61253,-0.09528
2017,scientists,free,BEAUTIFUL,beautiful,SKIRT,skirt,0.70436,0.82409,0.8157,0.84514,0.83514,0.80489,0.06972
2017,scientists,common,CLOTHING,clothing,SKIRT,skirt,0.70693,0.73798,0.73879,0.7095,0.71621,0.72188,0.01399
2017,scientists,uncommon,SHIRT,shirt,SKIRT,skirt,0.44905,0.58052,0.62887,0.54569,0.49997,0.54082,-0.16495
2017,scientists,uncommon,FOOD,food,STOMACH,stomach,0.67139,0.76713,0.85572,0.70785,0.81311,0.76304,0.05296
2017,scientists,free,FULL,full,STOMACH,stomach,0.70444,0.79673,0.95227,0.9873,0.82456,0.85306,0.10885
2017,scientists,common,PAIN,pain,STOMACH,stomach,0.63906,0.69663,0.7182,0.94797,0.46275,0.69292,-0.04884
2017,scientists,uncommon,MOUNTAIN TOP,mountain top,TABLE,table,1.08054,1.00707,0.97646,1.06077,1.00384,1.02574,0.3012
2017,scientists,common,WOOD,wood,TABLE,table,0.74702,0.97313,0.91124,0.9385,0.74415,0.86281,0.11952
2017,scientists,free,WOOD,wood,TABLE,table,0.74702,0.97313,0.91124,0.9385,0.74415,0.86281,0.11952
2017,scientists,uncommon,MIXER,mixer,THUMB,thumb,0.90666,0.95447,0.92911,0.95105,0.9112,0.9305,0.20299
2017,scientists,common,UP,up,THUMB,thumb,0.80974,1.00722,0.90011,0.99771,0.84638,0.91223,0.16055
2017,scientists,free,UP,up,THUMB,thumb,0.80974,1.00722,0.90011,0.99771,0.84638,0.91223,0.16055
2017,scientists,uncommon,BEAR,bear,UNCLE,uncle,0.66709,0.79918,0.8923,1.05005,0.76421,0.83457,0.07319
2017,scientists,free,LOVELY,lovely,UNCLE,uncle,0.68369,0.95384,0.92627,0.90989,0.83965,0.86267,0.11324
2017,scientists,common,STRONG,strong,UNCLE,uncle,0.80307,0.956,0.9703,0.93693,0.92189,0.91764,0.18035
2017,scientists,uncommon,HAMMER,hammer,WRENCH,wrench,0.59016,0.64499,0.63789,0.54064,0.63911,0.61056,-0.08491
2017,scientists,common,STEEL,steel,WRENCH,wrench,0.73273,0.86468,0.79044,0.90094,0.91068,0.83989,0.09165
2017,scientists,free,TOOL,tool,WRENCH,wrench,0.6553,0.65279,0.77495,0.50622,0.79741,0.67733,-6.50E-04
2017,scientists,free,AFRICA,africa,ZEBRA,zebra,0.82358,0.8909,0.85027,0.76264,0.96376,0.85823,0.14464
2017,scientists,uncommon,SAILOR,sailor,ZEBRA,zebra,0.91615,0.86792,0.90696,0.95209,0.89381,0.90739,0.18654
2017,scientists,common,STRIPE,stripe,ZEBRA,zebra,0.75339,0.71159,0.78833,0.94197,0.66749,0.77255,0.04295
2018,scientists,uncommon,CART,cart,BUS,bus,0.83391,0.84805,0.87487,1.0348,0.69048,0.85642,0.11923
2018,scientists,free,DRIVER,driver,BUS,bus,0.47937,0.59629,0.66946,0.69386,0.49858,0.58751,-0.13505
2018,scientists,common,VEHICLE,vehicle,BUS,bus,0.62297,0.68766,0.66575,0.80696,0.47785,0.65224,-0.07389
2018,scientists,uncommon,AIRPLANE,airplane,BUTTERFLY,butterfly,0.77973,0.80731,0.84437,1.01196,0.91042,0.87076,0.12028
2018,scientists,free,BEE,bee,BUTTERFLY,butterfly,0.67648,0.71324,0.67588,0.71004,0.73645,0.70242,-0.0138
2018,scientists,common,INSECT,insect,BUTTERFLY,butterfly,0.54227,0.65362,0.57012,0.34023,0.62327,0.5459,-0.13025
2018,scientists,common,DESSERT,dessert,CAKE,cake,0.47347,0.6042,0.53221,0.53902,0.35597,0.50097,-0.20311
2018,scientists,uncommon,SAUSAGE,sausage,CAKE,cake,0.68475,0.75318,0.63976,0.62962,0.59489,0.66044,-0.04149
2018,scientists,free,SWEET,sweet,CAKE,cake,0.59477,0.77727,0.77616,0.75002,0.60598,0.70084,-0.02422
2018,scientists,free,CUCUMBER,cucumber,CELERY,celery,0.60038,0.40746,0.52807,0.7051,0.37261,0.52272,-0.17584
2018,scientists,uncommon,SALMON,salmon,CELERY,celery,0.76504,0.58599,0.83444,0.94516,0.75949,0.77802,0.05835
2018,scientists,common,VEGETABLE,vegetable,CELERY,celery,0.6806,0.56325,0.72155,0.69286,0.61283,0.65422,-0.0385
2018,scientists,common,FOREST,forest,FIR TREE,fir tree,1.02044,1.00944,1.03603,1.01039,0.90109,0.99548,0.2794
2018,scientists,uncommon,LAKE,lake,FIR TREE,fir tree,1.05724,1.10779,1.0102,0.96178,0.85576,0.99855,0.28795
2018,scientists,free,NEEDLE,needle,FIR TREE,fir tree,1.01908,0.89993,1.04854,1.07619,0.93399,0.99555,0.27665
2018,scientists,uncommon,GUITAR,guitar,FLUTE,flute,0.53179,0.56111,0.586,0.46374,0.46771,0.52207,-0.15972
2018,scientists,common,MUSICAL,musical,FLUTE,flute,0.73775,0.682,0.69379,0.47592,0.66801,0.65149,-0.01282
2018,scientists,free,PIANO,piano,FLUTE,flute,0.48239,0.5743,0.5288,0.36708,0.37489,0.46549,-0.20943
2018,scientists,common,KNIFE,knife,FORK,fork,0.52347,0.50566,0.68017,0.74943,0.66998,0.62574,-0.0994
2018,scientists,free,KNIFE,knife,FORK,fork,0.52347,0.50566,0.68017,0.74943,0.66998,0.62574,-0.0994
2018,scientists,uncommon,METAL,metal,FORK,fork,0.81194,0.80001,0.8943,0.87769,0.87944,0.85268,0.13347
